ItemID,SalesDate,CostPrice, QtySales 
SKU_5006_363,4/1/2024,34.09, 18.00 
SKU_5006_363,5/1/2024,34.09, 15.00 
SKU_5006_363,6/1/2024,34.09, 1.00 
SKU_5006_363,7/1/2024,34.09, 28.00 
SKU_5006_363,8/1/2024,34.09, 31.00 
SKU_5006_363,9/1/2024,34.09, 89.00 
SKU_5006_363,10/1/2024,34.09, 58.00 
SKU_8818_364,1/1/2017,45.79, 39.00 
SKU_8818_364,2/1/2017,45.79, 31.00 
SKU_8818_364,3/1/2017,45.79, 13.00 
SKU_8818_364,4/1/2017,45.79, 13.00 
SKU_8818_364,5/1/2017,45.79, 13.00 
SKU_8818_364,6/1/2017,45.79, 19.00 
SKU_8818_364,7/1/2017,45.79, 34.00 
SKU_8818_364,8/1/2017,45.79, 20.00 
SKU_8818_364,9/1/2017,45.79, 24.00 
SKU_8818_364,10/1/2017,45.79, 11.00 
SKU_8818_364,11/1/2017,45.79, 10.00 
SKU_8818_364,12/1/2017,45.79, 10.00 
SKU_8818_364,1/1/2018,45.79, 7.00 
SKU_8818_364,2/1/2018,45.79, 22.00 
SKU_8818_364,3/1/2018,45.79, 7.00 
SKU_8818_364,4/1/2018,45.79, 25.00 
SKU_8818_364,5/1/2018,45.79, 33.00 
SKU_8818_364,6/1/2018,45.79, 24.00 
SKU_8818_364,7/1/2018,45.79, 22.00 
SKU_8818_364,8/1/2018,45.79, 25.00 
SKU_8818_364,9/1/2018,45.79, 32.00 
SKU_8818_364,10/1/2018,45.79, 31.00 
SKU_8818_364,11/1/2018,45.79, 15.00 
SKU_8818_364,12/1/2018,45.79, 16.00 
SKU_8818_364,1/1/2019,45.79, 21.00 
SKU_8818_364,2/1/2019,45.79, 14.00 
SKU_8818_364,3/1/2019,45.79, 21.00 
SKU_8818_364,4/1/2019,45.79, 15.00 
SKU_8818_364,5/1/2019,45.79, 21.00 
SKU_8818_364,6/1/2019,45.79, 19.00 
SKU_8818_364,7/1/2019,45.79, 25.00 
SKU_8818_364,8/1/2019,45.79, 19.00 
SKU_8818_364,9/1/2019,45.79, 12.00 
SKU_8818_364,10/1/2019,45.79, 43.00 
SKU_8818_364,11/1/2019,45.79, 21.00 
SKU_8818_364,12/1/2019,45.79, 22.00 
SKU_8818_364,1/1/2020,45.79, 21.00 
SKU_8818_364,2/1/2020,45.79, 14.00 
SKU_8818_364,3/1/2020,45.79, 21.00 
SKU_8818_364,4/1/2020,45.79, 26.00 
SKU_8818_364,5/1/2020,45.79, 19.00 
SKU_8818_364,6/1/2020,45.79, 21.00 
SKU_8818_364,7/1/2020,45.79, 19.00 
SKU_8818_364,8/1/2020,45.79, 23.00 
SKU_8818_364,9/1/2020,45.79, 24.00 
SKU_8818_364,10/1/2020,45.79, 26.00 
SKU_8818_364,11/1/2020,45.79, 11.00 
SKU_8818_364,12/1/2020,45.79, 24.00 
SKU_8818_364,1/1/2021,45.79, 23.00 
SKU_8818_364,2/1/2021,45.79, 7.00 
SKU_8818_364,3/1/2021,45.79, 32.00 
SKU_8818_364,4/1/2021,45.79, 9.00 
SKU_8818_364,5/1/2021,45.79, 30.00 
SKU_8818_364,6/1/2021,45.79, 22.00 
SKU_8818_364,7/1/2021,45.79, 28.00 
SKU_8818_364,8/1/2021,45.79, 33.00 
SKU_8818_364,9/1/2021,45.79, 13.00 
SKU_8818_364,10/1/2021,45.79, 36.00 
SKU_8818_364,11/1/2021,45.79, 21.00 
SKU_8818_364,12/1/2021,45.79, 23.00 
SKU_8818_364,1/1/2022,45.79, 37.00 
SKU_8818_364,2/1/2022,45.79, 17.00 
SKU_8818_364,3/1/2022,45.79, 35.00 
SKU_8818_364,4/1/2022,45.79, 23.00 
SKU_8818_364,5/1/2022,45.79, 20.00 
SKU_8818_364,6/1/2022,45.79, 23.00 
SKU_8818_364,7/1/2022,45.79, 15.00 
SKU_8818_364,8/1/2022,45.79, 25.00 
SKU_8818_364,9/1/2022,45.79, 27.00 
SKU_8818_364,10/1/2022,45.79, 25.00 
SKU_8818_364,11/1/2022,45.79, 18.00 
SKU_8818_364,12/1/2022,45.79, 15.00 
SKU_8818_364,1/1/2023,45.79, 19.00 
SKU_8818_364,2/1/2023,45.79, 16.00 
SKU_8818_364,3/1/2023,45.79, 22.00 
SKU_8818_364,4/1/2023,45.79, 22.00 
SKU_8818_364,5/1/2023,45.79, 14.00 
SKU_8818_364,6/1/2023,45.79, 38.00 
SKU_8818_364,7/1/2023,45.79, 10.00 
SKU_8818_364,8/1/2023,45.79, 5.00 
SKU_8818_364,9/1/2023,45.79, 17.00 
SKU_8818_364,10/1/2023,45.79, 15.00 
SKU_8818_364,11/1/2023,45.79, 10.00 
SKU_8818_364,12/1/2023,45.79, 26.00 
SKU_8818_364,1/1/2024,45.79, 3.00 
SKU_8818_364,2/1/2024,45.79, 19.00 
SKU_8818_364,3/1/2024,45.79, 21.00 
SKU_8818_364,4/1/2024,45.79, 29.00 
SKU_8818_364,5/1/2024,45.79, 11.00 
SKU_8818_364,6/1/2024,45.79, 17.00 
SKU_8818_364,7/1/2024,45.79, 26.00 
SKU_8818_364,8/1/2024,45.79, 50.00 
SKU_8818_364,9/1/2024,45.79, 30.00 
SKU_8818_364,10/1/2024,45.79, 13.00 
SKU_5856_365,1/1/2017,17.59, 14.00 
SKU_5856_365,2/1/2017,17.59, 7.00 
SKU_5856_365,3/1/2017,17.59, 38.00 
SKU_5856_365,4/1/2017,17.59, 21.00 
SKU_5856_365,5/1/2017,17.59, 21.00 
SKU_5856_365,6/1/2017,17.59, 23.00 
SKU_5856_365,7/1/2017,17.59, 44.00 
SKU_5856_365,8/1/2017,17.59, 29.00 
SKU_5856_365,9/1/2017,17.59, 45.00 
SKU_5856_365,10/1/2017,17.59, 24.00 
SKU_5856_365,11/1/2017,17.59, 23.00 
SKU_5856_365,12/1/2017,17.59, 12.00 
SKU_5856_365,1/1/2018,17.59, 24.00 
SKU_5856_365,2/1/2018,17.59, 20.00 
SKU_5856_365,3/1/2018,17.59, 28.00 
SKU_5856_365,4/1/2018,17.59, 27.00 
SKU_5856_365,5/1/2018,17.59, 36.00 
SKU_5856_365,6/1/2018,17.59, 35.00 
SKU_5856_365,7/1/2018,17.59, 44.00 
SKU_5856_365,8/1/2018,17.59, 31.00 
SKU_5856_365,9/1/2018,17.59, 23.00 
SKU_5856_365,10/1/2018,17.59, 52.00 
SKU_5856_365,11/1/2018,17.59, 19.00 
SKU_5856_365,12/1/2018,17.59, 13.00 
SKU_5856_365,1/1/2019,17.59, 22.00 
SKU_5856_365,2/1/2019,17.59, 33.00 
SKU_5856_365,3/1/2019,17.59, 29.00 
SKU_5856_365,4/1/2019,17.59, 44.00 
SKU_5856_365,5/1/2019,17.59, 29.00 
SKU_5856_365,6/1/2019,17.59, 29.00 
SKU_5856_365,7/1/2019,17.59, 36.00 
SKU_5856_365,8/1/2019,17.59, 50.00 
SKU_5856_365,9/1/2019,17.59, 16.00 
SKU_5856_365,10/1/2019,17.59, 35.00 
SKU_5856_365,11/1/2019,17.59, 20.00 
SKU_5856_365,12/1/2019,17.59, 12.00 
SKU_5856_365,1/1/2020,17.59, 14.00 
SKU_5856_365,2/1/2020,17.59, 51.00 
SKU_5856_365,3/1/2020,17.59, 24.00 
SKU_5856_365,4/1/2020,17.59, 49.00 
SKU_5856_365,5/1/2020,17.59, 22.00 
SKU_5856_365,6/1/2020,17.59, 43.00 
SKU_5856_365,7/1/2020,17.59, 25.00 
SKU_5856_365,8/1/2020,17.59, 32.00 
SKU_5856_365,9/1/2020,17.59, 30.00 
SKU_5856_365,10/1/2020,17.59, 56.00 
SKU_5856_365,11/1/2020,17.59, 17.00 
SKU_5856_365,12/1/2020,17.59, 21.00 
SKU_5856_365,1/1/2021,17.59, 38.00 
SKU_5856_365,2/1/2021,17.59, 11.00 
SKU_5856_365,3/1/2021,17.59, 34.00 
SKU_5856_365,4/1/2021,17.59, 28.00 
SKU_5856_365,5/1/2021,17.59, 29.00 
SKU_5856_365,6/1/2021,17.59, 33.00 
SKU_5856_365,7/1/2021,17.59, 38.00 
SKU_5856_365,8/1/2021,17.59, 45.00 
SKU_5856_365,9/1/2021,17.59, 29.00 
SKU_5856_365,10/1/2021,17.59, 18.00 
SKU_5856_365,11/1/2021,17.59, 18.00 
SKU_5856_365,12/1/2021,17.59, 7.00 
SKU_5856_365,1/1/2022,17.59, 8.00 
SKU_5856_365,2/1/2022,17.59, 4.00 
SKU_5856_365,3/1/2022,17.59, 12.00 
SKU_5856_365,4/1/2022,17.59, 30.00 
SKU_5856_365,5/1/2022,17.59, 41.00 
SKU_5856_365,6/1/2022,17.59, 39.00 
SKU_5856_365,7/1/2022,17.59, 53.00 
SKU_5856_365,8/1/2022,17.59, 64.00 
SKU_5856_365,9/1/2022,17.59, 19.00 
SKU_5856_365,10/1/2022,17.59, 39.00 
SKU_5856_365,11/1/2022,17.59, 22.00 
SKU_5856_365,12/1/2022,17.59, 27.00 
SKU_5856_365,1/1/2023,17.59, 34.00 
SKU_5856_365,2/1/2023,17.59, 18.00 
SKU_5856_365,3/1/2023,17.59, 30.00 
SKU_5856_365,4/1/2023,17.59, 20.00 
SKU_5856_365,5/1/2023,17.59, 58.00 
SKU_5856_365,6/1/2023,17.59, 29.00 
SKU_5856_365,7/1/2023,17.59, 56.00 
SKU_5856_365,8/1/2023,17.59, 57.00 
SKU_5856_365,9/1/2023,17.59, 32.00 
SKU_5856_365,10/1/2023,17.59, 54.00 
SKU_5856_365,11/1/2023,17.59, 31.00 
SKU_5856_365,12/1/2023,17.59, 21.00 
SKU_5856_365,1/1/2024,17.59, 18.00 
SKU_5856_365,2/1/2024,17.59, 36.00 
SKU_5856_365,3/1/2024,17.59, 41.00 
SKU_5856_365,4/1/2024,17.59, 29.00 
SKU_5856_365,5/1/2024,17.59, 49.00 
SKU_5856_365,6/1/2024,17.59, 49.00 
SKU_5856_365,7/1/2024,17.59, 58.00 
SKU_5856_365,8/1/2024,17.59, 48.00 
SKU_5856_365,9/1/2024,17.59, 28.00 
SKU_5856_365,10/1/2024,17.59, 44.00 
SKU_4082_363,1/1/2017,10.68, 56.00 
SKU_4082_363,2/1/2017,10.68, 50.00 
SKU_4082_363,3/1/2017,10.68, 35.00 
SKU_4082_363,4/1/2017,10.68, 60.00 
SKU_4082_363,5/1/2017,10.68, 30.00 
SKU_4082_363,6/1/2017,10.68, 32.00 
SKU_4082_363,7/1/2017,10.68, 41.00 
SKU_4082_363,8/1/2017,10.68, 48.00 
SKU_4082_363,9/1/2017,10.68, 53.00 
SKU_4082_363,10/1/2017,10.68, 47.00 
SKU_4082_363,11/1/2017,10.68, 33.00 
SKU_4082_363,12/1/2017,10.68, 29.00 
SKU_4082_363,1/1/2018,10.68, 25.00 
SKU_4082_363,2/1/2018,10.68, 45.00 
SKU_4082_363,3/1/2018,10.68, 39.00 
SKU_4082_363,4/1/2018,10.68, 60.00 
SKU_4082_363,5/1/2018,10.68, 66.00 
SKU_4082_363,6/1/2018,10.68, 57.00 
SKU_4082_363,7/1/2018,10.68, 52.00 
SKU_4082_363,8/1/2018,10.68, 55.00 
SKU_4082_363,9/1/2018,10.68, 53.00 
SKU_4082_363,10/1/2018,10.68, 48.00 
SKU_4082_363,11/1/2018,10.68, 40.00 
SKU_4082_363,12/1/2018,10.68, 33.00 
SKU_4082_363,1/1/2019,10.68, 77.00 
SKU_4082_363,2/1/2019,10.68, 18.00 
SKU_4082_363,3/1/2019,10.68, 54.00 
SKU_4082_363,4/1/2019,10.68, 38.00 
SKU_4082_363,5/1/2019,10.68, 36.00 
SKU_4082_363,6/1/2019,10.68, 75.00 
SKU_4082_363,7/1/2019,10.68, 40.00 
SKU_4082_363,8/1/2019,10.68, 74.00 
SKU_4082_363,9/1/2019,10.68, 43.00 
SKU_4082_363,10/1/2019,10.68, 43.00 
SKU_4082_363,11/1/2019,10.68, 54.00 
SKU_4082_363,12/1/2019,10.68, 21.00 
SKU_4082_363,1/1/2020,10.68, 43.00 
SKU_4082_363,2/1/2020,10.68, 45.00 
SKU_4082_363,3/1/2020,10.68, 59.00 
SKU_4082_363,4/1/2020,10.68, 126.00 
SKU_4082_363,5/1/2020,10.68, 85.00 
SKU_4082_363,6/1/2020,10.68, 83.00 
SKU_4082_363,7/1/2020,10.68, 36.00 
SKU_4082_363,8/1/2020,10.68, 64.00 
SKU_4082_363,9/1/2020,10.68, 105.00 
SKU_4082_363,10/1/2020,10.68, 52.00 
SKU_4082_363,11/1/2020,10.68, 73.00 
SKU_4082_363,12/1/2020,10.68, 34.00 
SKU_4082_363,1/1/2021,10.68, 38.00 
SKU_4082_363,2/1/2021,10.68, 63.00 
SKU_4082_363,3/1/2021,10.68, 48.00 
SKU_4082_363,4/1/2021,10.68, 66.00 
SKU_4082_363,5/1/2021,10.68, 71.00 
SKU_4082_363,6/1/2021,10.68, 83.00 
SKU_4082_363,7/1/2021,10.68, 96.00 
SKU_4082_363,8/1/2021,10.68, 83.00 
SKU_4082_363,9/1/2021,10.68, 67.00 
SKU_4082_363,10/1/2021,10.68, 74.00 
SKU_4082_363,11/1/2021,10.68, 67.00 
SKU_4082_363,12/1/2021,10.68, 125.00 
SKU_4082_363,1/1/2022,10.68, 97.00 
SKU_4082_363,2/1/2022,10.68, 87.00 
SKU_4082_363,3/1/2022,10.68, 146.00 
SKU_4082_363,4/1/2022,10.68, 88.00 
SKU_4082_363,5/1/2022,10.68, 172.00 
SKU_4082_363,6/1/2022,10.68, 174.00 
SKU_4082_363,7/1/2022,10.68, 114.00 
SKU_4082_363,8/1/2022,10.68, 96.00 
SKU_4082_363,9/1/2022,10.68, 134.00 
SKU_4082_363,10/1/2022,10.68, 157.00 
SKU_4082_363,11/1/2022,10.68, 118.00 
SKU_4082_363,12/1/2022,10.68, 71.00 
SKU_4082_363,1/1/2023,10.68, 102.00 
SKU_4082_363,2/1/2023,10.68, 84.00 
SKU_4082_363,3/1/2023,10.68, 105.00 
SKU_4082_363,4/1/2023,10.68, 105.00 
SKU_4082_363,5/1/2023,10.68, 93.00 
SKU_4082_363,6/1/2023,10.68, 129.00 
SKU_4082_363,7/1/2023,10.68, 99.00 
SKU_4082_363,8/1/2023,10.68, 92.00 
SKU_4082_363,9/1/2023,10.68, 133.00 
SKU_4082_363,10/1/2023,10.68, 106.00 
SKU_4082_363,11/1/2023,10.68, 61.00 
SKU_4082_363,12/1/2023,10.68, 65.00 
SKU_4082_363,1/1/2024,10.68, 63.00 
SKU_4082_363,2/1/2024,10.68, 139.00 
SKU_4082_363,3/1/2024,10.68, 123.00 
SKU_4082_363,4/1/2024,10.68, 85.00 
SKU_4082_363,5/1/2024,10.68, 78.00 
SKU_4082_363,6/1/2024,10.68, 66.00 
SKU_4082_363,7/1/2024,10.68, 105.00 
SKU_4082_363,8/1/2024,10.68, 104.00 
SKU_4082_363,9/1/2024,10.68, 162.00 
SKU_4082_363,10/1/2024,10.68, 70.00 
SKU_1904_364,1/1/2017,32.6, 22.00 
SKU_1904_364,2/1/2017,32.6, 22.00 
SKU_1904_364,3/1/2017,32.6, 17.00 
SKU_1904_364,4/1/2017,32.6, 31.00 
SKU_1904_364,5/1/2017,32.6, 45.00 
SKU_1904_364,6/1/2017,32.6, 36.00 
SKU_1904_364,7/1/2017,32.6, 44.00 
SKU_1904_364,8/1/2017,32.6, 77.00 
SKU_1904_364,9/1/2017,32.6, 48.00 
SKU_1904_364,10/1/2017,32.6, 35.00 
SKU_1904_364,11/1/2017,32.6, 26.00 
SKU_1904_364,12/1/2017,32.6, 20.00 
SKU_1904_364,1/1/2018,32.6, 15.00 
SKU_1904_364,2/1/2018,32.6, 20.00 
SKU_1904_364,3/1/2018,32.6, 36.00 
SKU_1904_364,4/1/2018,32.6, 31.00 
SKU_1904_364,5/1/2018,32.6, 74.00 
SKU_1904_364,6/1/2018,32.6, 43.00 
SKU_1904_364,7/1/2018,32.6, 68.00 
SKU_1904_364,8/1/2018,32.6, 66.00 
SKU_1904_364,9/1/2018,32.6, 71.00 
SKU_1904_364,10/1/2018,32.6, 78.00 
SKU_1904_364,11/1/2018,32.6, 26.00 
SKU_1904_364,12/1/2018,32.6, 24.00 
SKU_1904_364,1/1/2019,32.6, 32.00 
SKU_1904_364,2/1/2019,32.6, 25.00 
SKU_1904_364,3/1/2019,32.6, 40.00 
SKU_1904_364,4/1/2019,32.6, 37.00 
SKU_1904_364,5/1/2019,32.6, 41.00 
SKU_1904_364,6/1/2019,32.6, 62.00 
SKU_1904_364,7/1/2019,32.6, 73.00 
SKU_1904_364,8/1/2019,32.6, 55.00 
SKU_1904_364,9/1/2019,32.6, 62.00 
SKU_1904_364,10/1/2019,32.6, 55.00 
SKU_1904_364,11/1/2019,32.6, 52.00 
SKU_1904_364,12/1/2019,32.6, 48.00 
SKU_1904_364,1/1/2020,32.6, 53.00 
SKU_1904_364,2/1/2020,32.6, 44.00 
SKU_1904_364,3/1/2020,32.6, 27.00 
SKU_1904_364,4/1/2020,32.6, 60.00 
SKU_1904_364,5/1/2020,32.6, 78.00 
SKU_1904_364,6/1/2020,32.6, 74.00 
SKU_1904_364,7/1/2020,32.6, 68.00 
SKU_1904_364,8/1/2020,32.6, 71.00 
SKU_1904_364,9/1/2020,32.6, 50.00 
SKU_1904_364,10/1/2020,32.6, 61.00 
SKU_1904_364,11/1/2020,32.6, 39.00 
SKU_1904_364,12/1/2020,32.6, 39.00 
SKU_1904_364,1/1/2021,32.6, 29.00 
SKU_1904_364,2/1/2021,32.6, 25.00 
SKU_1904_364,3/1/2021,32.6, 36.00 
SKU_1904_364,4/1/2021,32.6, 62.00 
SKU_1904_364,5/1/2021,32.6, 45.00 
SKU_1904_364,6/1/2021,32.6, 47.00 
SKU_1904_364,7/1/2021,32.6, 91.00 
SKU_1904_364,8/1/2021,32.6, 64.00 
SKU_1904_364,9/1/2021,32.6, 98.00 
SKU_1904_364,10/1/2021,32.6, 39.00 
SKU_1904_364,11/1/2021,32.6, 71.00 
SKU_1904_364,12/1/2021,32.6, 53.00 
SKU_1904_364,1/1/2022,32.6, 50.00 
SKU_1904_364,2/1/2022,32.6, 35.00 
SKU_1904_364,3/1/2022,32.6, 33.00 
SKU_1904_364,4/1/2022,32.6, 53.00 
SKU_1904_364,5/1/2022,32.6, 66.00 
SKU_1904_364,6/1/2022,32.6, 70.00 
SKU_1904_364,7/1/2022,32.6, 70.00 
SKU_1904_364,8/1/2022,32.6, 83.00 
SKU_1904_364,9/1/2022,32.6, 36.00 
SKU_1904_364,10/1/2022,32.6, 53.00 
SKU_1904_364,11/1/2022,32.6, 37.00 
SKU_1904_364,12/1/2022,32.6, 48.00 
SKU_1904_364,1/1/2023,32.6, 42.00 
SKU_1904_364,2/1/2023,32.6, 42.00 
SKU_1904_364,3/1/2023,32.6, 61.00 
SKU_1904_364,4/1/2023,32.6, 40.00 
SKU_1904_364,5/1/2023,32.6, 81.00 
SKU_1904_364,6/1/2023,32.6, 122.00 
SKU_1904_364,7/1/2023,32.6, 72.00 
SKU_1904_364,8/1/2023,32.6, 112.00 
SKU_1904_364,9/1/2023,32.6, 59.00 
SKU_1904_364,10/1/2023,32.6, 88.00 
SKU_1904_364,11/1/2023,32.6, 49.00 
SKU_1904_364,12/1/2023,32.6, 47.00 
SKU_1904_364,1/1/2024,32.6, 35.00 
SKU_1904_364,2/1/2024,32.6, 49.00 
SKU_1904_364,3/1/2024,32.6, 48.00 
SKU_1904_364,4/1/2024,32.6, 76.00 
SKU_1904_364,5/1/2024,32.6, 79.00 
SKU_1904_364,6/1/2024,32.6, 100.00 
SKU_1904_364,7/1/2024,32.6, 86.00 
SKU_1904_364,8/1/2024,32.6, 90.00 
SKU_1904_364,9/1/2024,32.6, 85.00 
SKU_1904_364,10/1/2024,32.6, 65.00 
SKU_6608_364,1/1/2017,28.81, 9.00 
SKU_6608_364,2/1/2017,28.81, 6.00 
SKU_6608_364,3/1/2017,28.81, 15.00 
SKU_6608_364,4/1/2017,28.81, 17.00 
SKU_6608_364,5/1/2017,28.81, 15.00 
SKU_6608_364,6/1/2017,28.81, 28.00 
SKU_6608_364,7/1/2017,28.81, 24.00 
SKU_6608_364,8/1/2017,28.81, 29.00 
SKU_6608_364,9/1/2017,28.81, 27.00 
SKU_6608_364,10/1/2017,28.81, 9.00 
SKU_6608_364,11/1/2017,28.81, 18.00 
SKU_6608_364,12/1/2017,28.81, 5.00 
SKU_6608_364,1/1/2018,28.81, 13.00 
SKU_6608_364,2/1/2018,28.81, 11.00 
SKU_6608_364,3/1/2018,28.81, 10.00 
SKU_6608_364,4/1/2018,28.81, 24.00 
SKU_6608_364,5/1/2018,28.81, 27.00 
SKU_6608_364,6/1/2018,28.81, 31.00 
SKU_6608_364,7/1/2018,28.81, 53.00 
SKU_6608_364,8/1/2018,28.81, 21.00 
SKU_6608_364,9/1/2018,28.81, 42.00 
SKU_6608_364,10/1/2018,28.81, 20.00 
SKU_6608_364,11/1/2018,28.81, 29.00 
SKU_6608_364,12/1/2018,28.81, 8.00 
SKU_6608_364,1/1/2019,28.81, 24.00 
SKU_6608_364,2/1/2019,28.81, 27.00 
SKU_6608_364,3/1/2019,28.81, 19.00 
SKU_6608_364,4/1/2019,28.81, 55.00 
SKU_6608_364,5/1/2019,28.81, 36.00 
SKU_6608_364,6/1/2019,28.81, 60.00 
SKU_6608_364,7/1/2019,28.81, 59.00 
SKU_6608_364,8/1/2019,28.81, 47.00 
SKU_6608_364,9/1/2019,28.81, 40.00 
SKU_6608_364,10/1/2019,28.81, 7.00 
SKU_6608_364,11/1/2019,28.81, 19.00 
SKU_6608_364,12/1/2019,28.81, 6.00 
SKU_6608_364,1/1/2020,28.81, 3.00 
SKU_6608_364,2/1/2020,28.81, 19.00 
SKU_6608_364,3/1/2020,28.81, 8.00 
SKU_6608_364,4/1/2020,28.81, 35.00 
SKU_6608_364,5/1/2020,28.81, 15.00 
SKU_6608_364,6/1/2020,28.81, 23.00 
SKU_6608_364,7/1/2020,28.81, 45.00 
SKU_6608_364,8/1/2020,28.81, 33.00 
SKU_6608_364,9/1/2020,28.81, 10.00 
SKU_6608_364,10/1/2020,28.81, 8.00 
SKU_6608_364,11/1/2020,28.81, 17.00 
SKU_6608_364,12/1/2020,28.81, 9.00 
SKU_6608_364,1/1/2021,28.81, 24.00 
SKU_6608_364,2/1/2021,28.81, 17.00 
SKU_6608_364,3/1/2021,28.81, 12.00 
SKU_6608_364,4/1/2021,28.81, 14.00 
SKU_6608_364,5/1/2021,28.81, 20.00 
SKU_6608_364,6/1/2021,28.81, 28.00 
SKU_6608_364,7/1/2021,28.81, 34.00 
SKU_6608_364,8/1/2021,28.81, 20.00 
SKU_6608_364,9/1/2021,28.81, 34.00 
SKU_6608_364,10/1/2021,28.81, 10.00 
SKU_6608_364,11/1/2021,28.81, 18.00 
SKU_6608_364,12/1/2021,28.81, 10.00 
SKU_6608_364,1/1/2022,28.81, 9.00 
SKU_6608_364,2/1/2022,28.81, 20.00 
SKU_6608_364,3/1/2022,28.81, 26.00 
SKU_6608_364,4/1/2022,28.81, 11.00 
SKU_6608_364,5/1/2022,28.81, 18.00 
SKU_6608_364,6/1/2022,28.81, 39.00 
SKU_6608_364,7/1/2022,28.81, 14.00 
SKU_6608_364,8/1/2022,28.81, 13.00 
SKU_6608_364,9/1/2022,28.81, 28.00 
SKU_6608_364,10/1/2022,28.81, 15.00 
SKU_6608_364,11/1/2022,28.81, 12.00 
SKU_6608_364,12/1/2022,28.81, 16.00 
SKU_6608_364,1/1/2023,28.81, 8.00 
SKU_6608_364,2/1/2023,28.81, 6.00 
SKU_6608_364,3/1/2023,28.81, 20.00 
SKU_6608_364,4/1/2023,28.81, 27.00 
SKU_6608_364,5/1/2023,28.81, 28.00 
SKU_6608_364,6/1/2023,28.81, 34.00 
SKU_6608_364,7/1/2023,28.81, 27.00 
SKU_6608_364,8/1/2023,28.81, 44.00 
SKU_6608_364,9/1/2023,28.81, 18.00 
SKU_6608_364,10/1/2023,28.81, 28.00 
SKU_6608_364,11/1/2023,28.81, 12.00 
SKU_6608_364,12/1/2023,28.81, 16.00 
SKU_6608_364,1/1/2024,28.81, 25.00 
SKU_6608_364,2/1/2024,28.81, 6.00 
SKU_6608_364,3/1/2024,28.81, 19.00 
SKU_6608_364,4/1/2024,28.81, 12.00 
SKU_6608_364,5/1/2024,28.81, 61.00 
SKU_6608_364,6/1/2024,28.81, 22.00 
SKU_6608_364,7/1/2024,28.81, 54.00 
SKU_6608_364,8/1/2024,28.81, 41.00 
SKU_6608_364,9/1/2024,28.81, 55.00 
SKU_6608_364,10/1/2024,28.81, 1.00 
SKU_2955_363,1/1/2017,661.05, 4.00 
SKU_2955_363,2/1/2017,661.05, 4.00 
SKU_2955_363,3/1/2017,661.05, 9.00 
SKU_2955_363,4/1/2017,661.05, 5.00 
SKU_2955_363,5/1/2017,661.05, 8.00 
SKU_2955_363,6/1/2017,661.05, 10.00 
SKU_2955_363,7/1/2017,661.05, 10.00 
SKU_2955_363,8/1/2017,661.05, 20.00 
SKU_2955_363,9/1/2017,661.05, 7.00 
SKU_2955_363,10/1/2017,661.05, 12.00 
SKU_2955_363,11/1/2017,661.05, 2.00 
SKU_2955_363,12/1/2017,661.05, 5.00 
SKU_2955_363,1/1/2018,661.05, 3.00 
SKU_2955_363,2/1/2018,661.05, 10.00 
SKU_2955_363,3/1/2018,661.05, 9.00 
SKU_2955_363,4/1/2018,661.05, 17.00 
SKU_2955_363,5/1/2018,661.05, 25.00 
SKU_2955_363,6/1/2018,661.05, 15.00 
SKU_2955_363,7/1/2018,661.05, 18.00 
SKU_2955_363,8/1/2018,661.05, 14.00 
SKU_2955_363,9/1/2018,661.05, 4.00 
SKU_2955_363,10/1/2018,661.05, 8.00 
SKU_2955_363,11/1/2018,661.05, 11.00 
SKU_2955_363,12/1/2018,661.05, 10.00 
SKU_2955_363,1/1/2019,661.05, 4.00 
SKU_2955_363,2/1/2019,661.05, 3.00 
SKU_2955_363,3/1/2019,661.05, 14.00 
SKU_2955_363,4/1/2019,661.05, 10.00 
SKU_2955_363,5/1/2019,661.05, 15.00 
SKU_2955_363,6/1/2019,661.05, 15.00 
SKU_2955_363,7/1/2019,661.05, 7.00 
SKU_2955_363,8/1/2019,661.05, 12.00 
SKU_2955_363,9/1/2019,661.05, 10.00 
SKU_2955_363,10/1/2019,661.05, 10.00 
SKU_2955_363,11/1/2019,661.05, 7.00 
SKU_2955_363,12/1/2019,661.05, 12.00 
SKU_2955_363,1/1/2020,661.05, 7.00 
SKU_2955_363,2/1/2020,661.05, 8.00 
SKU_2955_363,3/1/2020,661.05, 4.00 
SKU_2955_363,4/1/2020,661.05, 13.00 
SKU_2955_363,5/1/2020,661.05, 22.00 
SKU_2955_363,6/1/2020,661.05, 15.00 
SKU_2955_363,7/1/2020,661.05, 15.00 
SKU_2955_363,8/1/2020,661.05, 16.00 
SKU_2955_363,9/1/2020,661.05, 14.00 
SKU_2955_363,10/1/2020,661.05, 10.00 
SKU_2955_363,11/1/2020,661.05, 14.00 
SKU_2955_363,12/1/2020,661.05, 6.00 
SKU_2955_363,1/1/2021,661.05, 3.00 
SKU_2955_363,2/1/2021,661.05, 9.00 
SKU_2955_363,3/1/2021,661.05, 7.00 
SKU_2955_363,4/1/2021,661.05, 13.00 
SKU_2955_363,5/1/2021,661.05, 10.00 
SKU_2955_363,6/1/2021,661.05, 15.00 
SKU_2955_363,7/1/2021,661.05, 18.00 
SKU_2955_363,8/1/2021,661.05, 18.00 
SKU_2955_363,9/1/2021,661.05, 9.00 
SKU_2955_363,10/1/2021,661.05, 8.00 
SKU_2955_363,11/1/2021,661.05, 11.00 
SKU_2955_363,12/1/2021,661.05, 5.00 
